study_id,case_id,parent_index,change_paths,seed,arm,candidate_status,candidate_program,field_hamming,behavioral_novelty,movement_novelty,construction_novelty,reproduction_novelty,initial_physical_sha256,pre_shock_state_sha256,established_at_shock,pre_shock_lineage_share,focal_survived_famine,shocked_lineage_share_auc,shadow_lineage_share_auc,lineage_share_auc_gap,shocked_lineage_alive_auc,shadow_lineage_alive_auc,lineage_alive_auc_gap,shocked_population_auc,shadow_population_auc,population_auc_gap,population_recovery_steps,population_recovery_censored,conservation_ok,pre_capacity_blocked_births,shocked_capacity_blocked_births,shadow_capacity_blocked_births,capacity_blocked_births
semantic-variation-v1,case-13,4,"[""movement"",""construction"",""require_uncrowded""]",7106,codex_agent_itt,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":16,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.555555555556,0.75,0.666666666667,0.25,sha256:7c38697a374c73c1dfd3a1bc30000c94ef176d36672d9fbb1612c8c44797f5ce,sha256:4d0a66370271219383c27011b9315d9e465c770c17432565c0b8ba73c772bb4a,False,0,False,0,0,0,0,0,0,1003,964,39,2,False,True,0,0,0,0
semantic-variation-v1,case-13,4,"[""movement"",""construction"",""require_uncrowded""]",7107,parent,exact_parent,"{""construction"":""until_nonzero"",""movement"":""stay_if_fed"",""reproduce_at"":16,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",0,0,0,0,0,sha256:82e05853b640ba41a0ef5bd86c413edd2379b1f62a430d0783d27ce8f27ec096,sha256:e85015ad72058dbcb045becbb4cbdfa1ea69df594c03d8e0999f3b259cb033e0,True,0.105982361841,False,0,0,0,0,0,0,890,1832,-942,,True,True,0,0,0,0
semantic-variation-v1,case-13,4,"[""movement"",""construction"",""require_uncrowded""]",7107,typed_macro,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":16,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.555555555556,0.75,0.666666666667,0.25,sha256:82e05853b640ba41a0ef5bd86c413edd2379b1f62a430d0783d27ce8f27ec096,sha256:820d5b7fa08afe5e884a06cb01095242ed58a2ec7602754704acf342aecc8e86,True,0.185652291331,True,5.1669224512,4.70428471186,0.462637739345,207,196,11,2530,2508,22,27,False,True,0,0,0,0
semantic-variation-v1,case-13,4,"[""movement"",""construction"",""require_uncrowded""]",7107,random_same_mask,valid,"{""construction"":""never"",""movement"":""seek_resource"",""reproduce_at"":16,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.444444444444,0.75,0.333333333333,0.25,sha256:82e05853b640ba41a0ef5bd86c413edd2379b1f62a430d0783d27ce8f27ec096,sha256:7c2042c824049d766ee96c7810a21fe3939c32645406f96864afd4308306dacc,True,0.386837029199,True,32.5540820291,12.7618006562,19.7922813729,297,353,-56,565,1623,-1058,,True,True,0,0,0,0
semantic-variation-v1,case-13,4,"[""movement"",""construction"",""require_uncrowded""]",7107,codex_agent_itt,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":16,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.555555555556,0.75,0.666666666667,0.25,sha256:82e05853b640ba41a0ef5bd86c413edd2379b1f62a430d0783d27ce8f27ec096,sha256:820d5b7fa08afe5e884a06cb01095242ed58a2ec7602754704acf342aecc8e86,True,0.185652291331,True,5.1669224512,4.70428471186,0.462637739345,207,196,11,2530,2508,22,27,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7100,parent,exact_parent,"{""construction"":""until_nonzero"",""movement"":""stay_if_fed"",""reproduce_at"":16,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",0,0,0,0,0,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:fab8b5d2a98c34fa2b323a705ed466ec692821d408ff06fdd3951eed180f1380,True,0.056505654023,True,5.5908205257,4.11914963775,1.47167088795,129,116,13,1382,1704,-322,36,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7100,typed_macro,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":12,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:44adc263590fdb76ad85a9e6d87b0bb1de76d4c0e9de582794be41de26919e64,True,0.0764076356832,False,0,0,0,0,0,0,2118,2131,-13,18,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7100,random_same_mask,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":21,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:3678f117e54e93bdc5638474f21142b81bedbcd81d91bb01c21d5fd31a558300,True,0.0546410223813,True,3.99619340657,1.05621294451,2.93998046206,88,37,51,1514,1933,-419,37,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7100,codex_agent_itt,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":22,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:ae831bf4fa1f3aaeb78fec51db84863010418362908063a60f7d35c6a6e63b4c,False,0.00996111751152,False,0,0,0,0,0,0,1121,2484,-1363,,True,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7101,parent,exact_parent,"{""construction"":""until_nonzero"",""movement"":""stay_if_fed"",""reproduce_at"":16,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",0,0,0,0,0,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:5159e03156c499423e152e0284af4e84c800f1296fe5ee1c8b976ec8b6a84fcf,True,0.118035808164,True,10.3314296305,9.79716706111,0.534262569432,400,387,13,2363,2394,-31,7,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7101,typed_macro,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":12,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:a3e0c9c804f2fd30cc6b7f5fc9b3b57af39f9973ec7176dc90b8d869506f0432,True,0.0571788781202,True,14.1036311831,8.97724519369,5.12638598945,477,374,103,2023,2495,-472,20,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7101,random_same_mask,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":21,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:8575dd0aabad1a1a989f458a4d9e4898fc1dbfb1f26b4f9f395860377e67820c,False,0,False,0,0,0,0,0,0,2473,3460,-987,53,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7101,codex_agent_itt,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":22,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:7cfe0db7a5bbfd8b5dc95e0b3bdde3a026c44a508c38ec74f6443befb3fbf884,False,0,False,0,0,0,0,0,0,2074,2711,-637,17,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7102,parent,exact_parent,"{""construction"":""until_nonzero"",""movement"":""stay_if_fed"",""reproduce_at"":16,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",0,0,0,0,0,sha256:4a0c2036a0b774d9a76313acad1cdc63869a11a581cfebc9f643294b46ce6be9,sha256:a2eb1d66c7910e49cec3f3ea3e19496966451c27d60b7ad97f11223a45d0e614,False,0.158263819514,False,0,0,0,0,0,0,232,187,45,2,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7102,typed_macro,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":12,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:4a0c2036a0b774d9a76313acad1cdc63869a11a581cfebc9f643294b46ce6be9,sha256:6b601cb7c3925e2b0b6b89f6a16575d8af9afe21df60c744be8153eac4a8e305,True,0.0868902265829,False,0,0.909534252297,-0.909534252297,0,18,-18,371,1224,-853,,True,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7102,random_same_mask,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":21,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:4a0c2036a0b774d9a76313acad1cdc63869a11a581cfebc9f643294b46ce6be9,sha256:8c7c23d6152f3d0372bc8731f417fa93b62cbdb3a654e128df88a96b44e10be8,False,0,False,0,0,0,0,0,0,206,236,-30,1,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7102,codex_agent_itt,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":22,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:4a0c2036a0b774d9a76313acad1cdc63869a11a581cfebc9f643294b46ce6be9,sha256:870b1ffea89418d42388073b3c514848458e3ba8ad659e0c0032c12618a985ff,False,0,False,0,0,0,0,0,0,1025,1281,-256,30,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7103,parent,exact_parent,"{""construction"":""until_nonzero"",""movement"":""stay_if_fed"",""reproduce_at"":16,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",0,0,0,0,0,sha256:2a2e035fd8ff68b1a8c03537ac21e113ac00d11d77a96ab524ddaad15637c961,sha256:40ff9496ff32246db05bfba4bc3879ae7c7c5ada2221d961a7f0c94b70c0ab83,False,0,False,0,0,0,0,0,0,1356,1903,-547,12,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7103,typed_macro,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":12,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:2a2e035fd8ff68b1a8c03537ac21e113ac00d11d77a96ab524ddaad15637c961,sha256:79e708489057e43939b82d57737e2ee72aa88e08b02f8b2f7aea592411175067,False,0,False,0,0,0,0,0,0,1914,2356,-442,8,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7103,random_same_mask,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":21,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:2a2e035fd8ff68b1a8c03537ac21e113ac00d11d77a96ab524ddaad15637c961,sha256:1d1cdcfa51f70296f97a834f65596ee1b5b67ed26c283aad6486da8c36a9714c,True,0.0515824279095,True,0.179221927498,5.33571760955,-5.15649568206,5,306,-301,2362,3384,-1022,47,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7103,codex_agent_itt,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":22,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:2a2e035fd8ff68b1a8c03537ac21e113ac00d11d77a96ab524ddaad15637c961,sha256:13be7fac919534353e82961d48a2ad66864cfdfa0e5c5e47eb40aeb10faa7764,False,0.0323660058728,False,0,4.5016728376,-4.5016728376,0,214,-214,3306,2830,476,13,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7104,parent,exact_parent,"{""construction"":""until_nonzero"",""movement"":""stay_if_fed"",""reproduce_at"":16,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",0,0,0,0,0,sha256:68c05ab61f461132a9462697750238e243588b9ce96a23b739870db3e20fdf8b,sha256:4a7fbb41ddf8497425528559cc80ff49aefc360271f92164612e8a09f903383d,False,0,False,0,0,0,0,0,0,1765,1845,-80,7,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7104,typed_macro,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":12,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:68c05ab61f461132a9462697750238e243588b9ce96a23b739870db3e20fdf8b,sha256:52854771509cf4f90cbf4b630877b7c1e9defdb1e113ed9f72bc3e9c67be5255,False,0,False,0,0,0,0,0,0,1765,1845,-80,7,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7104,random_same_mask,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":21,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:68c05ab61f461132a9462697750238e243588b9ce96a23b739870db3e20fdf8b,sha256:2200b9e4bf71939a5d6335e218e847b1500a3b1cfe4358fcd0826e421825a6e2,False,0,False,0,0,0,0,0,0,1765,1845,-80,7,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7104,codex_agent_itt,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":22,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:68c05ab61f461132a9462697750238e243588b9ce96a23b739870db3e20fdf8b,sha256:6de6d04b903862ad63f0a9dbc034da32681f698210b592afc42632d8f7660cdb,False,0,False,0,0,0,0,0,0,1765,1845,-80,7,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7105,parent,exact_parent,"{""construction"":""until_nonzero"",""movement"":""stay_if_fed"",""reproduce_at"":16,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",0,0,0,0,0,sha256:0de3e94243530c8699e44537a6d85f4e3a1b139c6b905a797a9a601763f8b541,sha256:dbbb5fb60a278d870908da45999ff1c8db11ea524f5d08164f9cfdc4e1abf741,True,0.177799790886,True,18.7135846323,19.3480279753,-0.634443343003,403,576,-173,1301,1793,-492,,True,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7105,typed_macro,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":12,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:0de3e94243530c8699e44537a6d85f4e3a1b139c6b905a797a9a601763f8b541,sha256:53ad9b0d15adfb390866266f5e97dc4d280cdc17d1fa322d875ebb142250d633,True,0.269272008722,True,19.2211693078,19.1702570754,0.0509122324208,587,534,53,1839,1594,245,12,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7105,random_same_mask,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":21,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:0de3e94243530c8699e44537a6d85f4e3a1b139c6b905a797a9a601763f8b541,sha256:7f08fd54ef2a6ec2f4ad9b4a729c3235b0e21a7e538e401d178853bc66ff2245,True,0.0883422656803,True,3.69300443279,13.6183086273,-9.9253041945,53,234,-181,783,1052,-269,5,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7105,codex_agent_itt,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":22,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:0de3e94243530c8699e44537a6d85f4e3a1b139c6b905a797a9a601763f8b541,sha256:3df275e91eddf9c68e50e570aa68e0331911383fc88019451202f68dddbf3d46,True,0.0498485697073,False,0,0.551960784314,-0.551960784314,0,9,-9,716,840,-124,9,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7106,parent,exact_parent,"{""construction"":""until_nonzero"",""movement"":""stay_if_fed"",""reproduce_at"":16,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",0,0,0,0,0,sha256:7c38697a374c73c1dfd3a1bc30000c94ef176d36672d9fbb1612c8c44797f5ce,sha256:403d5b503b33516d9b2ad89d247a066fc6e3c9d10980203161a736ba4e75f8ba,False,0.0174958949097,False,0,0,0,0,0,0,1167,869,298,1,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7106,typed_macro,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":12,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:7c38697a374c73c1dfd3a1bc30000c94ef176d36672d9fbb1612c8c44797f5ce,sha256:2776b9d6e983d96570e63bf1fc8982cf65d4d3e2e3a86b369df90d1f57a26879,True,0.252389252652,True,11.9389080601,24.133259994,-12.1943519339,241,1152,-911,1218,2868,-1650,,True,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7106,random_same_mask,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":21,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:7c38697a374c73c1dfd3a1bc30000c94ef176d36672d9fbb1612c8c44797f5ce,sha256:438251cec7f1b2fb7e7a6c81d08ee680ab01e2f85437d645823b4606324b7af6,True,0.112976687713,True,0.871509656494,6.64090085275,-5.76939119625,16,124,-108,750,1068,-318,9,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7106,codex_agent_itt,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":22,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:7c38697a374c73c1dfd3a1bc30000c94ef176d36672d9fbb1612c8c44797f5ce,sha256:32033f02f26de3f1f2794db376d43d79915dee987f18662d03f35aec11b7816d,False,0,False,0,0,0,0,0,0,210,697,-487,,True,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7107,parent,exact_parent,"{""construction"":""until_nonzero"",""movement"":""stay_if_fed"",""reproduce_at"":16,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",0,0,0,0,0,sha256:82e05853b640ba41a0ef5bd86c413edd2379b1f62a430d0783d27ce8f27ec096,sha256:b0b0539ba41ad49f911383cedc383da33455e3289334ecb2690cdc9cd4fe78fd,True,0.105982361841,False,0,0,0,0,0,0,890,1832,-942,,True,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7107,typed_macro,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":12,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:82e05853b640ba41a0ef5bd86c413edd2379b1f62a430d0783d27ce8f27ec096,sha256:fc20523f273da983888606662bf05533733580422558eceff564b6655b285e41,True,0.14120283255,True,0.177777777778,0.408454290807,-0.230676513029,3,14,-11,979,1910,-931,,True,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7107,random_same_mask,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":21,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:82e05853b640ba41a0ef5bd86c413edd2379b1f62a430d0783d27ce8f27ec096,sha256:e4fba8bd7f0a7e291d6756048858c9be42d45fb12e2334636a606af73ba936ae,True,0.154421331889,True,0.405572755418,6.92257682484,-6.51700406942,7,271,-264,1253,2369,-1116,17,False,True,0,0,0,0
semantic-variation-v1,case-14,4,"[""movement"",""reproduce_at"",""require_uncrowded""]",7107,codex_agent_itt,valid,"{""construction"":""until_nonzero"",""movement"":""seek_resource"",""reproduce_at"":22,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.361111111111,0.75,0,0.333333333333,sha256:82e05853b640ba41a0ef5bd86c413edd2379b1f62a430d0783d27ce8f27ec096,sha256:916981f47a47567efe7d8e09af9de469abe5d017bc2860ae342ad9924d769bf3,False,0.0210053379884,False,0,0,0,0,0,0,1739,2518,-779,,True,True,0,0,0,0
semantic-variation-v1,case-15,4,"[""construction"",""reproduce_at"",""require_uncrowded""]",7100,parent,exact_parent,"{""construction"":""until_nonzero"",""movement"":""stay_if_fed"",""reproduce_at"":16,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",0,0,0,0,0,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:3f660f0feb27a3582bdc3ad67461483143d44b18a75fa38706de6564efdb4c58,True,0.056505654023,True,5.5908205257,4.11914963775,1.47167088795,129,116,13,1382,1704,-322,36,False,True,0,0,0,0
semantic-variation-v1,case-15,4,"[""construction"",""reproduce_at"",""require_uncrowded""]",7100,typed_macro,valid,"{""construction"":""always"",""movement"":""stay_if_fed"",""reproduce_at"":12,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.333333333333,0,0.666666666667,0.333333333333,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:b542e290457dfcd2889e0826c31b688d01137829a061da48cb3e826eb4af9a88,False,0,False,0,0,0,0,0,0,843,1682,-839,,True,True,0,0,0,0
semantic-variation-v1,case-15,4,"[""construction"",""reproduce_at"",""require_uncrowded""]",7100,random_same_mask,valid,"{""construction"":""never"",""movement"":""stay_if_fed"",""reproduce_at"":19,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.222222222222,0,0.333333333333,0.333333333333,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:980f3a882b4b8f8016ba4fbf1e113c0c2ca0f678728940ac1f2b9d5f14f2d59e,True,0.134884493843,True,19.7801845214,5.87293841239,13.907246109,178,136,42,609,1368,-759,,True,True,0,0,0,0
semantic-variation-v1,case-15,4,"[""construction"",""reproduce_at"",""require_uncrowded""]",7100,codex_agent_itt,valid,"{""construction"":""always"",""movement"":""stay_if_fed"",""reproduce_at"":20,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.333333333333,0,0.666666666667,0.333333333333,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:4eec7f62a85ee07e33a6953a9a6cb408fc2c9bf4ba6d72f21ece98c4e1ba75e7,False,0,False,0,0,0,0,0,0,604,2169,-1565,,True,True,0,0,0,0
semantic-variation-v1,case-15,4,"[""construction"",""reproduce_at"",""require_uncrowded""]",7101,parent,exact_parent,"{""construction"":""until_nonzero"",""movement"":""stay_if_fed"",""reproduce_at"":16,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",0,0,0,0,0,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:a4c567dc1c3d087378bf81a9ccc10cfe0349738c846a022744dd55066632c67e,True,0.118035808164,True,10.3314296305,9.79716706111,0.534262569432,400,387,13,2363,2394,-31,7,False,True,0,0,0,0
semantic-variation-v1,case-15,4,"[""construction"",""reproduce_at"",""require_uncrowded""]",7101,typed_macro,valid,"{""construction"":""always"",""movement"":""stay_if_fed"",""reproduce_at"":12,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.333333333333,0,0.666666666667,0.333333333333,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:99c263f144e6e163578603c43931f230ed9dcb39df4065518e3d84eb46276bbc,False,0.106509326875,False,0,0,0,0,0,0,1301,1277,24,1,False,True,0,0,0,0
semantic-variation-v1,case-15,4,"[""construction"",""reproduce_at"",""require_uncrowded""]",7101,random_same_mask,valid,"{""construction"":""never"",""movement"":""stay_if_fed"",""reproduce_at"":19,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":1,""role"":""producer"",""taste"":1}}",3,0.222222222222,0,0.333333333333,0.333333333333,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:c883fdb06a381e207ad1101cc334c5089b94931ff509e651c266dcb03de0e337,True,0.0368774502278,False,0,0,0,0,0,0,634,1190,-556,,True,True,0,0,0,0
